ItemNum,ItemName,Cost,Price,Retail_Price,Tax_1,AltSku,Dept_ID,ItemName_Extra,Count_This_Item,Print_On_Receipt,AllowReturns
078250003287,STEEL RESERVE 24OZ CAN,0.93000000,1.49000000,0.00000000,True,078250003287,BEER,.,False,True,True
078250003362,16 OZ 6/4 CANS STEEL RESERVE,0.00000000,0.00000000,0.00000000,False,078250003362,NONE,.,False,True,True
078250003508,22 OZ N.R. - MIXED FRUIT ST. I,0.00000000,0.00000000,0.00000000,False,078250003508,NONE,.,False,True,True
078250003805,16 OZ 6/4 CANS ST. IDES,0.00000000,0.00000000,0.00000000,False,078250003805,NONE,.,False,True,True
078250003829,STEEL RESERVE 12OZ 12PK CAN,6.80000000,8.49000000,0.00000000,True,078250003829,BEER,.,False,True,True
078250003867,16 OZ 6/4 CANS SPARKS,0.00000000,0.00000000,0.00000000,False,078250003867,NONE,.,False,True,True
078250004246,16 OZ 6/4 CANS SPARKS LIGHT,0.00000000,0.00000000,0.00000000,False,078250004246,NONE,.,False,True,True
078250004321,16 OZ 6/4 CANS SPARKS PLUS,0.00000000,0.00000000,0.00000000,False,078250004321,NONE,.,False,True,True
078250004338,10 OZ 2/12 CAN SPARKS,0.00000000,0.00000000,0.00000000,False,078250004338,NONE,.,False,True,True
078250004758,SPARK BEER 16OZ 4PK CAN,3.00000000,4.49000000,0.00000000,True,078250004758,BEER,.,False,True,True
078250006059,STEEL RES BLACK BERRY 24OZCAN,1.27000000,1.89000000,0.00000000,True,078250006059,BEER,.,False,True,True
078250006141,STEEL RES PINEAPPL 24OZCAN,1.27000000,1.89000000,0.00000000,True,078250006141,BEER,.,False,True,True
07831504,DR PEPPER 12 OZ CAN,0.32000000,0.89000000,0.00000000,True,07831504,BEVERAGS,.,False,True,True
07832309,DR PEPPER CAN,0.30000000,0.99000000,0.00000000,True,07832309,BEVERAGS,.,False,True,True
078624311116,FLYING DOG OLD SCRATCH AMBER 4,0.00000000,0.00000000,0.00000000,False,078624311116,NONE,.,False,True,True
078624311127,FLYING DOG ROAD DOG SCOTTISH P,0.00000000,0.00000000,0.00000000,False,078624311127,NONE,.,False,True,True
078624311167,FLYING DOG TIRE BITE GOLDEN AL,0.00000000,0.00000000,0.00000000,False,078624311167,NONE,.,False,True,True
078624311180,FLYING DOG SNAKE DOG IPA4/6/12,0.00000000,0.00000000,0.00000000,False,078624311180,NONE,.,False,True,True
078624311197,FLYING DOG IN HEAT WHEAT4/6/12,0.00000000,0.00000000,0.00000000,False,078624311197,NONE,.,False,True,True
078624361102,FLYING DOG DOGGIE STYLE PALE A,0.00000000,0.00000000,0.00000000,False,078624361102,NONE,.,False,True,True
078624399912,FLYING DOG HORN DOG BARLEYWINE,0.00000000,0.00000000,0.00000000,False,078624399912,NONE,.,False,True,True
078695000002,BELHAVEN SCOTTISH ALE 4/6/12,0.00000000,0.00000000,0.00000000,False,078695000002,NONE,.,False,True,True
078695000004,BELHAVEN SCOT NITRO CAN24/14.9,0.00000000,0.00000000,0.00000000,False,078695000004,NONE,.,False,True,True
078695005001,BELHAVEN TWISTED THISTLE 12/16,0.00000000,0.00000000,0.00000000,False,078695005001,NONE,.,False,True,True
078695012342,BELHVN STANDREW ALE 4/6/12,0.00000000,0.00000000,0.00000000,False,078695012342,NONE,.,False,True,True
078695111155,KOSTRITZER BLACK 20/500,0.00000000,0.00000000,0.00000000,False,078695111155,NONE,.,False,True,True
078695111255,KOSTRITZER BLACK BEER 2/5L,0.00000000,0.00000000,0.00000000,False,078695111255,NONE,.,False,True,True
078978822020,DETROCH APRICOT 12/375,0.00000000,0.00000000,0.00000000,False,078978822020,NONE,.,False,True,True
079058600128,GREAT DIVIDE BRIDGETS PORTER 4,0.00000000,0.00000000,0.00000000,False,079058600128,NONE,.,False,True,True
079058600614,GREAT DIVIDE TITAN IPA 4/6/12,0.00000000,0.00000000,0.00000000,False,079058600614,NONE,.,False,True,True
079058606124,G. DIVIDE WILD RASPBERY 4/6/12,0.00000000,0.00000000,0.00000000,False,079058606124,NONE,.,False,True,True
079363000113,AVERY REVEREND 12/22,0.00000000,0.00000000,0.00000000,False,079363000113,NONE,.,False,True,True
079363000114,AVERY SALVATION 12/22,0.00000000,0.00000000,0.00000000,False,079363000114,NONE,.,False,True,True
079363000115,AVERY CZAR IMP STOUT 12/22(S),0.00000000,0.00000000,0.00000000,False,079363000115,NONE,.,False,True,True
079363000216,AVERY WHITE RASCAL 4/6/12,0.00000000,0.00000000,0.00000000,False,079363000216,NONE,.,False,True,True
079386634002,LEFT HAND JACKMAN PALE 4/6/12,0.00000000,0.00000000,0.00000000,False,079386634002,NONE,.,False,True,True
079386642002,LEFT HAND HAYSTACK WHEAT4/6/12,0.00000000,0.00000000,0.00000000,False,079386642002,NONE,.,False,True,True
079581995104,CALYPSC LEMONADE 20OZ,1.10000000,1.89000000,0.00000000,True,079581995104,MIXERS,.,False,True,True
079581995111,CALYPSC STRW LEMO 20OZ,1.10000000,1.89000000,0.00000000,True,079581995111,MIXERS,.,False,True,True
079581995128,CQLYPSO KIWI 20OZ,0.00000000,1.99000000,0.00000000,True,079581995128,MIXERS,.,False,True,True
079581995203,CALYPSC TRO MANGO LEMO 20OZ,1.10000000,1.89000000,0.00000000,True,079581995203,MIXERS,.,False,True,True
079581995234,CQLYPSO TRIPLE MELO 20OZ,0.00000000,1.99000000,0.00000000,True,079581995234,MIXERS,.,False,True,True
079581995241,CALYPSC OCEAN BLUE LEMO 20OZ,1.10000000,1.89000000,0.00000000,True,079581995241,MIXERS,.,False,True,True
079581995258,CALYPSC PEACH LEMON 2OZ,1.10000000,1.89000000,0.00000000,True,079581995258,MIXERS,.,False,True,True
079636300001,AVERY RED POINT ALE 4/6/12,0.00000000,0.00000000,0.00000000,False,079636300001,NONE,.,False,True,True
079636300002,AVERY ELLIES BROWN 4/6/12,0.00000000,0.00000000,0.00000000,False,079636300002,NONE,.,False,True,True
079636300005,AVERY 14er ESB 4/6/12,0.00000000,0.00000000,0.00000000,False,079636300005,NONE,.,False,True,True
079636300203,AVERY OUT OF BOUNDS STOUT 4/6/,0.00000000,0.00000000,0.00000000,False,079636300203,NONE,.,False,True,True
079636300207,AVERY IPA 4/6/12,0.00000000,0.00000000,0.00000000,False,079636300207,NONE,.,False,True,True
079636300210,AVERY NEW WORLD PORTER 4/6/12,0.00000000,0.00000000,0.00000000,False,079636300210,NONE,.,False,True,True
079636300221,AVERY KARMA 4/6/12,0.00000000,0.00000000,0.00000000,False,079636300221,NONE,.,False,True,True
079753001558,1835 TEXAS 750ML,12.04000000,16.99000000,0.00000000,True,079753001558,BOURBON,.,False,True,True
080020100010,ABITA LIGHT 6PK,6.66000000,7.99000000,0.00000000,True,080020100010,BEER,.,False,True,True
080020116066,ABITA RESTORATION 6PK,6.23000000,7.99000000,0.00000000,True,080020116066,BEER,.,False,True,True
080020117063,ABITA GRAPEFRUIT  6PK,6.96000000,8.99000000,0.00000000,True,080020117063,BEER,HARVEST,False,True,True
080020117070,ABITA IRON IPA 6PKNR,6.96000000,8.99000000,0.00000000,True,080020117070,BEER,.,False,True,True
080020118060,ABITA JOCKAMO IPA 6PK NR,6.66000000,7.99000000,0.00000000,True,080020118060,BEER,.,False,True,True
080020119067,ABITA  ANDYGATOR 6PKNR,7.48000000,9.99000000,0.00000000,True,080020119067,BEER,.,False,True,True
080020242215,ABITA AMBER 6PK LNNR,6.96000000,8.99000000,0.00000000,True,080020242215,BEER,.,False,True,True
080020300076,ABITA PECAN 22OZNR,7.99000000,10.99000000,0.00000000,True,080020300076,BEER,.,False,True,True
080020353324,ABITA TURBODOG 6PK LNNR,6.96000000,8.99000000,0.00000000,True,080020353324,BEER,.,False,True,True
080020353331,ABITA MARDI GRAS  6PK,6.96000000,8.99000000,0.00000000,True,080020353331,BEER,.,False,True,True
080020400066,ABITA ROOT BEER 6PK,4.39000000,5.99000000,0.00000000,True,080020400066,BEER,.,False,True,True
080020410089,ABITA BOOT HARD  ROOT BEER 6PK,8.00000000,9.99000000,0.00000000,True,080020410089,BEER,.,False,True,True
080020422303,ABITA PURPLE HAZE 4/6/12,7.07000000,8.99000000,0.00000000,True,080020422303,NONE,.,False,True,True
080020517566,ABITA STRAW 12PKCAN,13.50000000,15.99000000,0.00000000,True,080020517566,BEER,.,False,True,True
080020730903,ABITA 30/90 6PK CAN,6.96000000,8.99000000,0.00000000,True,080020730903,BEER,.,False,True,True
08002143,ABITA  AMBER 12OZ,0.00000000,1.49000000,0.00000000,True,08002143,BEER,SINGLE,False,True,True
080022422301,ABITA P HAZE 6PK LNNR,6.96000000,8.99000000,0.00000000,True,080022422301,BEER,.,False,True,True
080120000029,1.5L ALMADEN MT ROSE,0.00000000,0.00000000,0.00000000,False,080120000029,NONE,.,False,True,True
080120000043,1.5L ALMADEN MT CHABLIS,0.00000000,0.00000000,0.00000000,False,080120000043,NONE,.,False,True,True
080120024353,5.0L ALMADEN RSPBRY SANGRIABIB,0.00000000,0.00000000,0.00000000,False,080120024353,NONE,.,False,True,True
080120032730,5.0L ALMADEN MANGO SANGRIA BIB,0.00000000,0.00000000,0.00000000,False,080120032730,NONE,.,False,True,True
080120041268,5.0L ALMADEN ALFRSC RED BIB,0.00000000,0.00000000,0.00000000,False,080120041268,NONE,.,False,True,True
080120042319,5.0L ALMADEN WHITE SANG BIB,0.00000000,0.00000000,0.00000000,False,080120042319,NONE,.,False,True,True
080120042326,5.0L ALMADEN RED SANGRIA BIB,0.00000000,0.00000000,0.00000000,False,080120042326,NONE,.,False,True,True
080120115013,1.5L ALMADEN CHIANTI,0.00000000,0.00000000,0.00000000,False,080120115013,NONE,.,False,True,True
080120115020,3.0L ALMADEN MERLOT,0.00000000,0.00000000,0.00000000,False,080120115020,NONE,.,False,True,True
080120115037,5.0L ALMADEN MERLOT BIB,0.00000000,0.00000000,0.00000000,False,080120115037,NONE,.,False,True,True
080120115044,1.5L ALMADEN MERLOT,0.00000000,0.00000000,0.00000000,False,080120115044,NONE,.,False,True,True
080120115204,1.5L ALMADEN RED SANGRIA,0.00000000,0.00000000,0.00000000,False,080120115204,NONE,.,False,True,True
080120115259,1.5L ALMADEN WHITE SANGRIA,0.00000000,0.00000000,0.00000000,False,080120115259,NONE,.,False,True,True
080120151011,750ML LE DOMAINE BRUT,0.00000000,0.00000000,0.00000000,False,080120151011,NONE,.,False,True,True
080120153015,750ML LE DOMAINE X-DRY,0.00000000,0.00000000,0.00000000,False,080120153015,NONE,.,False,True,True
080120281510,5.0L ALMADEN CAB SAUV BIB,0.00000000,0.00000000,0.00000000,False,080120281510,NONE,.,False,True,True
080120281534,5.0L ALMADEN CHARD BIB,0.00000000,0.00000000,0.00000000,False,080120281534,NONE,.,False,True,True
080120281541,5.0L ALMADEN BLUSH BIB,0.00000000,0.00000000,0.00000000,False,080120281541,NONE,.,False,True,True
080120281626,187ML LE DOMAINE BRUT,0.00000000,0.00000000,0.00000000,False,080120281626,NONE,.,False,True,True
080120281633,5.0L ALMADEN GOLD CHAB BIB,0.00000000,0.00000000,0.00000000,False,080120281633,NONE,.,False,True,True
080120281763,ALMADEN MTN RHINE 5L,15.38000000,19.99000000,0.00000000,True,080120281763,WINE,.,False,True,True
080120281954,5.0L ALMADEN WH GREN BIB,0.00000000,0.00000000,0.00000000,False,080120281954,NONE,.,False,True,True
080120281961,5.0L ALMADEN WH ZIN BIB,0.00000000,0.00000000,0.00000000,False,080120281961,NONE,.,False,True,True
080120281992,1.5L ALMADEN LT WH ZIN,0.00000000,0.00000000,0.00000000,False,080120281992,NONE,.,False,True,True
080120286690,3.0L ALMADEN WH ZIN,0.00000000,0.00000000,0.00000000,False,080120286690,NONE,.,False,True,True
080120288304,1.5L ALMADEN CAB SAUV,0.00000000,0.00000000,0.00000000,False,080120288304,NONE,.,False,True,True
080120288311,1.5L ALMADEN CHARD,0.00000000,0.00000000,0.00000000,False,080120288311,NONE,.,False,True,True
080120288915,1.5L ALMADEN WH ZIN,0.00000000,0.00000000,0.00000000,False,080120288915,NONE,.,False,True,True
080120325467,1.5L ALMADEN GOLD CHAB,0.00000000,0.00000000,0.00000000,False,080120325467,NONE,.,False,True,True
080120325481,3.0L ALMADEN GOLD CHABLIS,0.00000000,0.00000000,0.00000000,False,080120325481,NONE,.,False,True,True
080120327003,3.0L ALMADEN CHARD,0.00000000,0.00000000,0.00000000,False,080120327003,NONE,.,False,True,True
080120327010,3.0L ALMADEN CAB SAUV,0.00000000,0.00000000,0.00000000,False,080120327010,NONE,.,False,True,True
080120501038,1.5L ALMADEN MT BURG,0.00000000,0.00000000,0.00000000,False,080120501038,NONE,.,False,True,True
080120501472,3.0L ALMADEN MT BURG,0.00000000,0.00000000,0.00000000,False,080120501472,NONE,.,False,True,True
080120504039,1.5L ALMADEN LT CHABLIS,0.00000000,0.00000000,0.00000000,False,080120504039,NONE,.,False,True,True
080120504138,1.5L ALMADEN BLUSH CHAB,0.00000000,0.00000000,0.00000000,False,080120504138,NONE,.,False,True,True
080120505470,3.0L ALMADEN MT CHABLIS,0.00000000,0.00000000,0.00000000,False,080120505470,NONE,.,False,True,True
080120508037,1.5L ALMADEN MT RHINE,0.00000000,0.00000000,0.00000000,False,080120508037,NONE,.,False,True,True
080120508471,3.0L ALMADEN MT RHINE,0.00000000,0.00000000,0.00000000,False,080120508471,NONE,.,False,True,True
080133300007,OHARAS IRISH RED 4/6/11.2,0.00000000,0.00000000,0.00000000,False,080133300007,NONE,.,False,True,True
080133300008,OHARAS IRISH STOUT 4/6/11.2,0.00000000,0.00000000,0.00000000,False,080133300008,NONE,.,False,True,True
080157030440,PAULANER OKTOBERFEST 12PK NR,14.16000000,17.99000000,0.00000000,True,080157030440,BEER,.,False,True,True
080157116762,PAULANER OKTOBERFEST 6PK NR,7.98000000,9.99000000,0.00000000,True,080157116762,BEER,.,False,True,True
080157611946,PAULANER HEFEWEIZEN 12OZ 6PK,7.50000000,9.99000000,0.00000000,True,080157611946,BEER,.,False,True,True
080170200093,03 INGELHEIMER KAISERPFALZ DOR,0.00000000,0.00000000,0.00000000,False,080170200093,NONE,.,False,True,True
080172009995,375ML NAGASAKI SAKE FLVR COMB,0.00000000,0.00000000,0.00000000,False,080172009995,NONE,.,False,True,True
080175496068,ROSE S SWEET RED 750ML,7.68000000,10.99000000,0.00000000,True,080175496068,WINE,.,False,True,True
08020178,TAJ MAHAL LAGER 22OZ NR,2.99000000,3.99000000,0.00000000,True,08020178,BEER,.,False,True,True
080244002039,BLANTON BOURBON 750ML,48.00000000,99.99000000,0.00000000,True,080244002039,BOURBON,.,False,True,True
080244002114,ANCIENT AGE 80 1.75L,17.91000000,22.99000000,0.00000000,True,080244002114,BOURBON,.,False,True,True
080244002138,ANCIENT AGE 750ML,8.79000000,11.99000000,0.00000000,True,080244002138,BOURBON,.,False,True,True
080244002305,750ML BLANTON GREEN BOURBON 6I,0.00000000,0.00000000,0.00000000,False,080244002305,NONE,.,False,True,True
080244002510,RAIN ORG RED GRAPE 750ML,15.99000000,21.99000000,0.00000000,True,080244002510,VODKA,.,False,True,True
080244002534,RAIN ORG MANGO MELON 750ML,17.00000000,21.99000000,0.00000000,True,080244002534,VODKA,.,False,True,True
080244002541,RAIN ORG CUCUMBER LIME 750ML,17.00000000,21.99000000,0.00000000,True,080244002541,VODKA,.,False,True,True
080244003715,BOURBON CREAM 750ML,16.80000000,21.99000000,0.00000000,True,080244003715,11,BUFFALO TRACE,False,True,True
080244006839,750ML ROCK HILL FARMS,0.00000000,0.00000000,0.00000000,False,080244006839,NONE,.,False,True,True
080244007515,AAA 10 STAR 90 1.75L,20.82000000,25.99000000,0.00000000,True,080244007515,BOURBON,.,False,True,True
080244007539,AAA 10 STAR 750ML,10.39000000,12.99000000,0.00000000,True,080244007539,BOURBON,.,False,True,True
080244007737,ELMER T LEE 750ML,27.20000000,99.99000000,0.00000000,True,080244007737,BOURBON,.,False,True,True
080244008116,RAIN ORG VODKA 1.75L,24.98000000,19.99000000,0.00000000,True,080244008116,VODKA,.,False,True,True
080244008130,RAIN ORG VODKA 750ML,9.59000000,19.99000000,0.00000000,True,080244008130,VODKA,.,False,True,True
080244008192,RAIN  50ML,0.71000000,0.99000000,0.00000000,True,080244008192,VODKA,.,False,True,True
080244009212,BUFFALO TRACE 1.75L,34.99000000,44.99000000,0.00000000,True,080244009212,BOURBON,.,False,True,True
080244009236,BUFFALO TRACE BOURBON 750ML,18.39000000,23.99000000,0.00000000,True,080244009236,BOURBON,.,False,True,True
080368000553,OLD ST. ANDREWS SCOTCH 750ML,37.59000000,59.99000000,0.00000000,True,080368000553,SCOTCH,GOLF BALL,False,True,True
080368338007,STROH 80 RUM 750ML,25.59000000,35.99000000,0.00000000,True,080368338007,RUM,.,False,True,True
080368437502,WILLIAMS BIRNE PEAR BRANDY,42.50000000,61.99000000,0.00000000,True,080368437502,BRANDY,750ML,False,True,True
080368998003,NURNBERGER GLUHWEIN 1L,6.53000000,9.99000000,0.00000000,True,080368998003,WINE,.,False,True,True
080387200019,COLUMBIA CHARD 750ML,7.56000000,9.99000000,0.00000000,True,080387200019,WINE,.,False,True,True
080387201016,750ML COLUMBIA GEWURZTRMNR,0.00000000,0.00000000,0.00000000,False,080387201016,NONE,.,False,True,True
080387202112,COLUMBIA WINERY RIESLING 750ML,6.82000000,9.99000000,0.00000000,True,080387202112,WINE,.,False,True,True
080387203010,750ML COLUMBIA MERLOT WA,0.00000000,0.00000000,0.00000000,False,080387203010,NONE,.,False,True,True
080387206219,750ML COLUMBIA PINOT GRIS,0.00000000,0.00000000,0.00000000,False,080387206219,NONE,.,False,True,True
080387619941,750ML COLUMBIA SYRAH,0.00000000,0.00000000,0.00000000,False,080387619941,NONE,.,False,True,True
080387952932,COLUMBIA CAB SAU 750ML,9.22000000,11.99000000,0.00000000,True,080387952932,WINE,.,False,True,True
080432100462,1.75L SEAGRAMS PLAT SEL VOD 10,0.00000000,0.00000000,0.00000000,False,080432100462,NONE,.,False,True,True
080432100479,750ML SEAGRAMS PLAT SEL VOD 10,0.00000000,0.00000000,0.00000000,False,080432100479,NONE,.,False,True,True
080432100677,1.0L SEAGRAMS ORANGE VODKA 70,0.00000000,0.00000000,0.00000000,False,080432100677,NONE,.,False,True,True
080432100684,750ML SEAGRAMS ORANGE VODKA 70,0.00000000,0.00000000,0.00000000,False,080432100684,NONE,.,False,True,True
080432100691,375ML SEAGRAMS ORANGE VODKA 70,0.00000000,0.00000000,0.00000000,False,080432100691,NONE,.,False,True,True
080432100707,200ML SEAGRAMS ORANGE VODKA 70,0.00000000,0.00000000,0.00000000,False,080432100707,NONE,.,False,True,True
080432100783,THE GLENLIVET 15YR 750ML,43.00000000,56.99000000,0.00000000,True,080432100783,SCOTCH,.,False,True,True
080432100868,SEAGRAM PINA SING 12OZ,0.00000000,1.29000000,0.00000000,True,080432100868,BEER,.,False,True,True
080432100875,SEAGRAM  CALYPSO COLADA 4PK,3.19000000,4.99000000,0.00000000,True,080432100875,BEER,.,False,True,True
080432100905,SEAGRAM COOLER STRAW MARGARIT,0.00000000,0.00000000,0.00000000,False,080432100905,NONE,.,False,True,True
080432100950,187ML JACOBS CREEK SPARKLING,0.00000000,0.00000000,0.00000000,False,080432100950,NONE,.,False,True,True
080432101001,1.75L SEAGRAMS BLKCHERRY VDK 7,0.00000000,0.00000000,0.00000000,False,080432101001,NONE,.,False,True,True
080432101018,1.0L SEAGRAMS BLKCHERRY VDK 70,0.00000000,0.00000000,0.00000000,False,080432101018,NONE,.,False,True,True
080432101025,750ML SEAGRAMS BLKCHERRY VDK 7,0.00000000,0.00000000,0.00000000,False,080432101025,NONE,.,False,True,True
080432101032,375ML SEAGRAMS BLKCHERRY VDK 7,0.00000000,0.00000000,0.00000000,False,080432101032,NONE,.,False,True,True
080432101049,200ML SEAGRAMS BLKCHERRY VDK 7,0.00000000,0.00000000,0.00000000,False,080432101049,NONE,.,False,True,True
080432101063,50ML SEAGRAMS BLKCHERYVDK50X12,0.00000000,0.00000000,0.00000000,False,080432101063,NONE,.,False,True,True
080432101148,100ML SEAGRAMS APPLE VODKA 70,0.00000000,0.00000000,0.00000000,False,080432101148,NONE,.,False,True,True
080432101261,750ML MARTELL XO SUPREME YRC,0.00000000,0.00000000,0.00000000,False,080432101261,NONE,.,False,True,True
080432101346,750ML JAMESON W COASTERS 80 6B,0.00000000,0.00000000,0.00000000,False,080432101346,NONE,.,False,True,True
080432101513,GLENLIVET 21YR 750ML,235.00000000,349.99000000,0.00000000,True,080432101513,SCOTCH,.,False,True,True
080432101568,750ML MARTELL NOBLIGE 80,0.00000000,0.00000000,0.00000000,False,080432101568,NONE,.,False,True,True
080432101575,375ML MARTELL NOBLIGE 80,0.00000000,0.00000000,0.00000000,False,080432101575,NONE,.,False,True,True
080432101582,50ML MARTELL NOBLIGE80 12/10PK,0.00000000,0.00000000,0.00000000,False,080432101582,NONE,.,False,True,True
080432101650,SEAGRAM COOLER PASSION KISS,0.00000000,0.00000000,0.00000000,False,080432101650,NONE,.,False,True,True
080432101681,SEAGRAM COOLER TAHITIAN SUNST,0.00000000,0.00000000,0.00000000,False,080432101681,NONE,.,False,True,True
080432101704,SEAG G&J P.RAGE 750ML,7.37000000,9.99000000,0.00000000,True,080432101704,RTDS,.,False,True,True
080432101711,375ML SEAG G&J PURPLE RAGE 35,0.00000000,0.00000000,0.00000000,False,080432101711,NONE,.,False,True,True
080432101728,200ML SEAG G&J PURPLE RAGE 35,0.00000000,0.00000000,0.00000000,False,080432101728,NONE,.,False,True,True
080432102022,SEAGRAM RESERVE GIN 1.75L,19.99000000,24.99000000,0.00000000,True,080432102022,GIN,.,False,True,True
080432102039,SEAGRAMS RESERVE GIN 750ML,14.42000000,17.99000000,0.00000000,True,080432102039,GIN,.,False,True,True
080432102046,375ML SEAG DST RSV GIN 102,0.00000000,0.00000000,0.00000000,False,080432102046,NONE,.,False,True,True
080432102053,200ML SEAG DST RSV GIN 102,0.00000000,0.00000000,0.00000000,False,080432102053,NONE,.,False,True,True
080432102145,ABERLOUR 12YR 750ML,44.99000000,59.99000000,0.00000000,True,080432102145,SCOTCH,.,False,True,True
080432102169,ABERLOUR 16YR 750ML,78.40000000,99.99000000,0.00000000,True,080432102169,SCOTCH,.,False,True,True
080432103128,750ML JACOBS CREEK RSV P NOIR,0.00000000,0.00000000,0.00000000,False,080432103128,NONE,.,False,True,True
080432103135,750ML JACOBS CREEK RES MERLOT,0.00000000,0.00000000,0.00000000,False,080432103135,NONE,.,False,True,True
080432103142,750ML JACOBS CREEK SHIRAZ ROSE,0.00000000,0.00000000,0.00000000,False,080432103142,NONE,.,False,True,True
080432103159,GLENLIVET NADURRA 16YEAR 750ML,63.97000000,79.99000000,0.00000000,True,080432103159,SCOTCH,.,False,True,True
080432103456,SEAGRAM JAMAI HAPPY SING BOTT,0.79000000,1.19000000,0.00000000,True,080432103456,BEER,.,False,True,True
080432103463,SEAGRAMS J.HAPPY 12OZ 4PK NR,3.19000000,4.99000000,0.00000000,True,080432103463,BEER,.,False,True,True
080432103630,750ML SEAG G&J TROPICAL THUNDE,0.00000000,0.00000000,0.00000000,False,080432103630,NONE,.,False,True,True
080432103647,375ML SEAG G&J TROPICAL THUNDE,0.00000000,0.00000000,0.00000000,False,080432103647,NONE,.,False,True,True
080432103654,200ML SEAG G&J TROPICAL THUNDE,0.00000000,0.00000000,0.00000000,False,080432103654,NONE,.,False,True,True
080432103661,50ML SEAG G&J TROP THNDER12X10,0.00000000,0.00000000,0.00000000,False,080432103661,NONE,.,False,True,True
080432103685,THE GLENLIVET XXV 25YR 750ML,330.00000000,450.00000000,0.00000000,True,080432103685,SCOTCH,.,False,True,True
080432103722,100ML SEAG DST RSV GIN 102,0.00000000,0.00000000,0.00000000,False,080432103722,NONE,.,False,True,True
080432103739,SEAGRAMS APPLE GIN 1.75L,15.65000000,18.99000000,0.00000000,True,080432103739,GIN,.,False,True,True
080432103746,1.0L SEAG APPLE TWSTD GIN 70,0.00000000,0.00000000,0.00000000,False,080432103746,NONE,.,False,True,True
080432103753,SEAGRAMS APPLE GIN 750ML,7.99000000,10.99000000,0.00000000,True,080432103753,GIN,.,False,True,True
080432103760,SEAGRAM APPLE GIN 375ML,5.88000000,7.99000000,0.00000000,True,080432103760,GIN,.,False,True,True
080432103791,50ML SEAG APPLE TWSTD GIN12/10,0.00000000,0.00000000,0.00000000,False,080432103791,NONE,.,False,True,True
080432104040,CHIVAS REGAL 25 YEAR 750ML,243.99000000,399.99000000,0.00000000,True,080432104040,SCOTCH,.,False,True,True
080432104439,JAMESON 750ML,82.79000000,106.99000000,0.00000000,True,080432104439,WHISKY,GOLD RESE,False,True,True
080432104460,SEAGRAMS RASP. GIN 750ML,7.99000000,10.99000000,0.00000000,True,080432104460,GIN,.,False,True,True
080432104514,SEAGRAMS RASP. GIN 1.75L,15.65000000,18.99000000,0.00000000,True,080432104514,GIN,.,False,True,True
080432104538,PERNOD ABSINT 750ML,53.49000000,72.99000000,0.00000000,True,080432104538,11,68 %,False,True,True
080432105191,WILD TURKEY HONEY 1.75L,30.83000000,36.99000000,0.00000000,True,080432105191,BOURBON,.,False,True,True
080432105207,SEAGRAMS GRAPE GIN 1.75L,15.65000000,18.99000000,0.00000000,True,080432105207,GIN,.,False,True,True
080432105221,SEAGRAM GRAPE 750ML,7.99000000,10.99000000,0.00000000,True,080432105221,GIN,.,False,True,True
080432105245,SEAGRAM GRAPE 200ML,3.44000000,4.99000000,0.00000000,True,080432105245,GIN,.,False,True,True
080432105580,AALBORG AKVAVIT 750ML,15.40000000,19.99000000,0.00000000,True,080432105580,11,.,False,True,True
080432105986,MITCHELL YELLOW SPOT 750ML,81.99000000,109.00000000,0.00000000,True,080432105986,SCOTCH,.,False,True,True
080432106082,CHIVAS REGAL 750ML GIFT SET,31.03000000,41.99000000,0.00000000,True,080432106082,SCOTCH,.,False,True,True
080432106419,REDBREAST 15YR 750ML,79.50000000,109.99000000,0.00000000,True,080432106419,WHISKY,.,False,True,True
080432106624,BECHEROVKA ORIG 750ML,19.19000000,24.99000000,0.00000000,True,080432106624,11,.,False,True,True
080432106846,ALTOS SILVER 750ML,19.99000000,22.99000000,0.00000000,True,080432106846,TEQUILA,.,False,True,True
080432106853,ALTOS REPOSADO 750ML,19.99000000,24.99000000,0.00000000,True,080432106853,TEQUILA,.,False,True,True
080432107263,JAMESON BLACK BARR 750ML,26.55000000,34.99000000,0.00000000,True,080432107263,WHISKY,.,False,True,True
080432107454,SEAGRAM PINEA 50ML,0.35000000,0.70000000,0.00000000,True,080432107454,GIN,.,False,True,True
080432107485,SEAGRAMS PINEAPPLE 750ML,8.00000000,10.99000000,0.00000000,True,080432107485,GIN,.,False,True,True
080432107492,SEAGRAMS PINEAPPLE GIN 1.75L,15.65000000,18.99000000,0.00000000,True,080432107492,GIN,.,False,True,True
080432107744,ABSOLUT 750ML GIFT SET,15.49000000,21.99000000,0.00000000,True,080432107744,VODKA,.,False,True,True
080432107775,SEAGRAM PEACH 50ML,0.35000000,0.99000000,0.00000000,True,080432107775,GIN,.,False,True,True
080432107799,SEAGRAM PEACH 375ML,5.88000000,7.99000000,0.00000000,True,080432107799,GIN,.,False,True,True
080432107805,SEAGRAM PEACH GIN 750ML,7.99000000,10.99000000,0.00000000,True,080432107805,GIN,.,False,True,True
080432107812,SEAGRAMS GIN PEACH 1.75L,15.65000000,18.99000000,0.00000000,True,080432107812,GIN,.,False,True,True
080432107829,SEAGRAM PEACH 200ML,3.44000000,4.99000000,0.00000000,True,080432107829,GIN,.,False,True,True
080432108253,ALTOS SILVER 1.75ML,27.80000000,34.99000000,0.00000000,True,080432108253,TEQUILA,.,False,True,True
